"agency_cd","site_no","Date","GH","GH_cd"
"USGS","03447687",2003-03-03,5.62,"A"
"USGS","03447687",2003-03-04,5.48,"A"
"USGS","03447687",2003-03-05,5.41,"A"
"USGS","03447687",2003-03-06,7,"A"
"USGS","03447687",2003-03-07,6.95,"A"
"USGS","03447687",2003-03-08,6.18,"A"
"USGS","03447687",2003-03-09,5.91,"A"
"USGS","03447687",2003-03-10,5.72,"A"
"USGS","03447687",2003-03-11,5.56,"A"
"USGS","03447687",2003-03-12,5.45,"A"
"USGS","03447687",2003-03-13,5.36,"A"
"USGS","03447687",2003-03-14,5.3,"A"
"USGS","03447687",2003-03-15,5.24,"A"
"USGS","03447687",2003-03-16,6.08,"A"
"USGS","03447687",2003-03-17,5.88,"A"
"USGS","03447687",2003-03-18,5.77,"A"
"USGS","03447687",2003-03-19,6.17,"A"
"USGS","03447687",2003-03-20,9.24,"A"
"USGS","03447687",2003-03-21,9.86,"A"
"USGS","03447687",2003-03-22,8.81,"A"
"USGS","03447687",2003-03-23,7.08,"A"
"USGS","03447687",2003-03-24,6.57,"A"
"USGS","03447687",2003-03-25,6.27,"A"
"USGS","03447687",2003-03-26,6.06,"A"
"USGS","03447687",2003-03-27,5.92,"A"
"USGS","03447687",2003-03-28,5.79,"A"
"USGS","03447687",2003-03-29,5.71,"A"
"USGS","03447687",2003-03-30,5.98,"A"
"USGS","03447687",2003-03-31,5.88,"A"
"USGS","03447687",2003-04-01,5.65,"A"
"USGS","03447687",2003-04-02,5.54,"A"
"USGS","03447687",2003-04-03,5.46,"A"
"USGS","03447687",2003-04-04,5.39,"A"
"USGS","03447687",2003-04-05,5.58,"A"
"USGS","03447687",2003-04-06,5.67,"A"
"USGS","03447687",2003-04-07,6.75,"A"
"USGS","03447687",2003-04-08,7.27,"A"
"USGS","03447687",2003-04-09,7.06,"A"
"USGS","03447687",2003-04-10,7.9,"A"
"USGS","03447687",2003-04-11,9.59,"A"
"USGS","03447687",2003-04-12,8.56,"A"
"USGS","03447687",2003-04-13,7.33,"A"
"USGS","03447687",2003-04-14,6.79,"A"
"USGS","03447687",2003-04-15,6.47,"A"
"USGS","03447687",2003-04-16,6.26,"A"
"USGS","03447687",2003-04-17,6.1,"A"
"USGS","03447687",2003-04-18,7.48,"A"
"USGS","03447687",2003-04-19,7.11,"A"
"USGS","03447687",2003-04-20,6.5,"A"
"USGS","03447687",2003-04-21,6.35,"A"
"USGS","03447687",2003-04-22,6.35,"A"
"USGS","03447687",2003-04-23,6.09,"A"
"USGS","03447687",2003-04-24,5.91,"A"
"USGS","03447687",2003-04-25,5.84,"A"
"USGS","03447687",2003-04-26,5.87,"A"
"USGS","03447687",2003-05-03,6.34,"A"
"USGS","03447687",2003-05-04,6.31,"A"
"USGS","03447687",2003-05-05,6.59,"A"
"USGS","03447687",2003-05-06,10.79,"A"
"USGS","03447687",2003-05-07,12.06,"A"
"USGS","03447687",2003-05-08,11.7,"A"
"USGS","03447687",2003-05-09,10.65,"A"
"USGS","03447687",2003-05-10,9.17,"A"
"USGS","03447687",2003-05-11,7.33,"A"
"USGS","03447687",2003-05-12,6.9,"A"
"USGS","03447687",2003-05-13,6.56,"A"
"USGS","03447687",2003-05-14,6.33,"A"
"USGS","03447687",2003-05-15,6.25,"A"
"USGS","03447687",2003-05-16,6.22,"A"
"USGS","03447687",2003-05-17,6.39,"A"
"USGS","03447687",2003-05-18,6.64,"A"
"USGS","03447687",2003-05-19,6.72,"A"
"USGS","03447687",2003-05-20,6.37,"A"
"USGS","03447687",2003-05-21,6.24,"A"
"USGS","03447687",2003-05-22,7.64,"A"
"USGS","03447687",2003-05-23,8.15,"A"
"USGS","03447687",2003-05-24,7.8,"A"
"USGS","03447687",2003-05-25,7.27,"A"
"USGS","03447687",2003-05-26,6.74,"A"
"USGS","03447687",2003-05-27,6.4,"A"
"USGS","03447687",2003-05-28,6.17,"A"
"USGS","03447687",2003-05-29,6.03,"A"
"USGS","03447687",2003-05-30,5.92,"A"
"USGS","03447687",2003-05-31,5.8,"A"
"USGS","03447687",2003-06-01,5.68,"A"
"USGS","03447687",2003-06-02,5.57,"A"
"USGS","03447687",2003-06-03,5.66,"A"
"USGS","03447687",2003-06-04,5.96,"A"
"USGS","03447687",2003-06-05,5.77,"A"
"USGS","03447687",2003-06-06,5.52,"A"
"USGS","03447687",2003-06-07,6.67,"A"
"USGS","03447687",2003-06-08,8.29,"A"
"USGS","03447687",2003-06-09,7.4,"A"
"USGS","03447687",2003-06-10,6.36,"A"
"USGS","03447687",2003-06-11,6.01,"A"
"USGS","03447687",2003-06-12,5.96,"A"
"USGS","03447687",2003-06-13,5.96,"A"
"USGS","03447687",2003-06-14,5.88,"A"
"USGS","03447687",2003-06-15,5.87,"A"
"USGS","03447687",2003-06-16,6.2,"A"
"USGS","03447687",2003-06-17,6.37,"A"
"USGS","03447687",2003-06-18,6.59,"A"
"USGS","03447687",2003-06-19,7,"A"
"USGS","03447687",2003-06-20,6.26,"A"
"USGS","03447687",2003-06-21,5.9,"A"
"USGS","03447687",2003-06-22,5.66,"A"
"USGS","03447687",2003-06-23,5.52,"A"
"USGS","03447687",2003-06-24,5.39,"A"
"USGS","03447687",2003-06-25,5.3,"A"
"USGS","03447687",2003-06-26,5.23,"A"
"USGS","03447687",2003-06-27,5.22,"A"
"USGS","03447687",2003-06-28,5.38,"A"
"USGS","03447687",2003-06-29,5.32,"A"
"USGS","03447687",2003-06-30,5.35,"A"
"USGS","03447687",2003-07-01,5.48,"A"
"USGS","03447687",2003-07-02,9.8,"A"
"USGS","03447687",2003-07-03,10.05,"A"
"USGS","03447687",2003-07-04,9.35,"A"
"USGS","03447687",2003-07-05,7.82,"A"
"USGS","03447687",2003-07-06,6.69,"A"
"USGS","03447687",2003-07-07,6.5,"A"
"USGS","03447687",2003-07-08,6.42,"A"
"USGS","03447687",2003-07-09,6.25,"A"
"USGS","03447687",2003-07-10,6.51,"A"
"USGS","03447687",2003-07-11,6.14,"A"
"USGS","03447687",2003-07-12,5.81,"A"
"USGS","03447687",2003-07-13,5.76,"A"
"USGS","03447687",2003-07-14,5.97,"A"
"USGS","03447687",2003-07-15,6.16,"A"
"USGS","03447687",2003-07-16,5.97,"A"
"USGS","03447687",2003-07-17,6.25,"A"
"USGS","03447687",2003-07-18,6.25,"A"
"USGS","03447687",2003-07-19,6.78,"A"
"USGS","03447687",2003-07-20,6.12,"A"
"USGS","03447687",2003-07-21,5.92,"A"
"USGS","03447687",2003-07-22,5.8,"A"
"USGS","03447687",2003-07-23,5.87,"A"
"USGS","03447687",2003-07-24,5.69,"A"
"USGS","03447687",2003-07-25,5.44,"A"
"USGS","03447687",2003-07-26,5.3,"A"
"USGS","03447687",2003-07-27,5.22,"A"
"USGS","03447687",2003-07-28,5.22,"A"
"USGS","03447687",2003-07-29,5.33,"A"
"USGS","03447687",2003-07-30,5.51,"A"
"USGS","03447687",2003-07-31,6.55,"A"
"USGS","03447687",2003-08-01,6.23,"A"
"USGS","03447687",2003-08-02,6.28,"A"
"USGS","03447687",2003-08-03,6.5,"A"
"USGS","03447687",2003-08-04,6.61,"A"
"USGS","03447687",2003-08-05,7.76,"A"
"USGS","03447687",2003-08-06,6.61,"A"
"USGS","03447687",2003-08-07,6.56,"A"
"USGS","03447687",2003-08-08,6.43,"A"
"USGS","03447687",2003-08-09,6.26,"A"
"USGS","03447687",2003-08-10,6.08,"A"
"USGS","03447687",2003-08-11,6.31,"A"
"USGS","03447687",2003-08-12,6.16,"A"
"USGS","03447687",2003-08-13,5.92,"A"
"USGS","03447687",2003-08-14,5.93,"A"
"USGS","03447687",2003-08-15,5.8,"A"
"USGS","03447687",2003-08-16,5.77,"A"
"USGS","03447687",2003-08-17,5.76,"A"
"USGS","03447687",2003-08-18,5.82,"A"
"USGS","03447687",2003-08-19,5.56,"A"
"USGS","03447687",2003-08-20,5.47,"A"
"USGS","03447687",2003-08-21,5.6,"A"
"USGS","03447687",2003-08-22,5.64,"A"
"USGS","03447687",2003-08-23,5.58,"A"
"USGS","03447687",2003-08-24,5.36,"A"
"USGS","03447687",2003-08-25,5.25,"A"
"USGS","03447687",2003-08-26,5.13,"A"
"USGS","03447687",2003-08-27,5.05,"A"
"USGS","03447687",2003-08-28,5.05,"A"
"USGS","03447687",2003-08-29,5.17,"A"
"USGS","03447687",2003-08-30,5.34,"A"
"USGS","03447687",2003-08-31,5.54,"A"
"USGS","03447687",2003-09-01,7.02,"A"
"USGS","03447687",2003-09-02,7.35,"A"
"USGS","03447687",2003-09-03,6.26,"A"
"USGS","03447687",2003-09-04,5.87,"A"
"USGS","03447687",2003-09-05,5.65,"A"
"USGS","03447687",2003-09-06,5.42,"A"
"USGS","03447687",2003-09-07,5.29,"A"
"USGS","03447687",2003-09-08,5.23,"A"
"USGS","03447687",2003-09-09,5.14,"A"
"USGS","03447687",2003-09-10,5.05,"A"
"USGS","03447687",2003-09-11,4.99,"A"
"USGS","03447687",2003-09-12,4.93,"A"
"USGS","03447687",2003-09-13,4.88,"A"
"USGS","03447687",2003-09-14,4.83,"A"
"USGS","03447687",2003-09-15,5.06,"A"
"USGS","03447687",2003-09-16,5.08,"A"
"USGS","03447687",2003-09-17,4.85,"A"
"USGS","03447687",2003-09-18,4.75,"A"
"USGS","03447687",2003-09-19,4.69,"A"
"USGS","03447687",2003-09-20,4.65,"A"
"USGS","03447687",2003-09-21,4.61,"A"
"USGS","03447687",2003-09-22,5.12,"A"
"USGS","03447687",2003-09-23,8.56,"A"
"USGS","03447687",2003-09-24,7.57,"A"
"USGS","03447687",2003-09-25,5.93,"A"
"USGS","03447687",2003-09-26,5.45,"A"
"USGS","03447687",2003-09-27,5.28,"A"
"USGS","03447687",2003-09-28,5.38,"A"
"USGS","03447687",2003-09-29,5.17,"A"
"USGS","03447687",2003-09-30,5.03,"A"
"USGS","03447687",2003-10-01,4.97,"A"
"USGS","03447687",2003-10-02,4.91,"A"
"USGS","03447687",2003-10-03,4.84,"A"
"USGS","03447687",2003-10-04,4.81,"A"
"USGS","03447687",2003-10-05,4.77,"A"
"USGS","03447687",2003-10-06,4.74,"A"
"USGS","03447687",2003-10-07,4.75,"A"
"USGS","03447687",2003-10-08,4.73,"A"
"USGS","03447687",2003-10-09,5.04,"A"
"USGS","03447687",2003-10-10,5.24,"A"
"USGS","03447687",2003-10-11,5.19,"A"
"USGS","03447687",2003-10-12,5.27,"A"
"USGS","03447687",2003-10-13,5.04,"A"
"USGS","03447687",2003-10-14,4.91,"A"
"USGS","03447687",2003-10-15,4.86,"A"
"USGS","03447687",2003-10-16,4.78,"A"
"USGS","03447687",2003-10-17,4.73,"A"
"USGS","03447687",2003-10-23,4.55,"A"
"USGS","03447687",2003-10-24,4.53,"A"
"USGS","03447687",2003-10-25,4.52,"A"
"USGS","03447687",2003-10-26,4.77,"A"
"USGS","03447687",2003-10-27,6.28,"A"
"USGS","03447687",2003-10-28,5.67,"A"
"USGS","03447687",2003-10-29,5.17,"A"
"USGS","03447687",2003-10-30,4.98,"A"
"USGS","03447687",2003-10-31,4.87,"A"
"USGS","03447687",2003-11-01,4.82,"A"
"USGS","03447687",2003-11-02,4.77,"A"
"USGS","03447687",2003-11-03,4.73,"A"
"USGS","03447687",2003-11-04,4.7,"A"
"USGS","03447687",2003-11-05,4.96,"A"
"USGS","03447687",2003-11-06,6.79,"A"
"USGS","03447687",2003-11-07,6.48,"A"
"USGS","03447687",2003-11-08,5.7,"A"
"USGS","03447687",2003-11-09,5.4,"A"
"USGS","03447687",2003-11-10,5.23,"A"
"USGS","03447687",2003-11-11,5.15,"A"
"USGS","03447687",2003-11-12,5.09,"A"
"USGS","03447687",2003-11-13,5,"A"
"USGS","03447687",2003-11-14,4.9,"A"
"USGS","03447687",2003-11-15,4.84,"A"
"USGS","03447687",2003-11-16,4.83,"A"
"USGS","03447687",2003-11-17,4.81,"A"
"USGS","03447687",2003-11-18,4.78,"A"
"USGS","03447687",2003-11-19,9.03,"A"
"USGS","03447687",2003-11-20,10.32,"A"
"USGS","03447687",2003-11-21,10,"A"
"USGS","03447687",2003-11-22,8.73,"A"
"USGS","03447687",2003-11-23,6.52,"A"
"USGS","03447687",2003-11-24,6.22,"A"
"USGS","03447687",2003-11-25,6.31,"A"
"USGS","03447687",2003-11-26,5.98,"A"
"USGS","03447687",2003-11-27,5.8,"A"
"USGS","03447687",2003-11-28,5.97,"A"
"USGS","03447687",2003-11-29,6.46,"A"
"USGS","03447687",2003-11-30,6.04,"A"
"USGS","03447687",2003-12-01,5.83,"A"
"USGS","03447687",2003-12-02,5.68,"A"
"USGS","03447687",2003-12-03,5.57,"A"
"USGS","03447687",2003-12-04,5.62,"A"
"USGS","03447687",2003-12-05,6.06,"A"
"USGS","03447687",2003-12-06,5.98,"A"
"USGS","03447687",2003-12-07,5.74,"A"
"USGS","03447687",2003-12-08,5.61,"A"
"USGS","03447687",2003-12-09,5.53,"A"
"USGS","03447687",2003-12-10,6.59,"A"
"USGS","03447687",2003-12-11,8.91,"A"
"USGS","03447687",2003-12-12,8.4,"A"
"USGS","03447687",2003-12-13,6.94,"A"
"USGS","03447687",2003-12-14,7.07,"A"
"USGS","03447687",2003-12-15,6.91,"A"
"USGS","03447687",2003-12-16,6.5,"A"
"USGS","03447687",2003-12-17,6.63,"A"
"USGS","03447687",2003-12-18,6.54,"A"
"USGS","03447687",2003-12-19,6.26,"A"
"USGS","03447687",2003-12-20,6.08,"A"
"USGS","03447687",2003-12-21,5.93,"A"
"USGS","03447687",2003-12-22,5.85,"A"
"USGS","03447687",2003-12-23,5.79,"A"
"USGS","03447687",2003-12-24,5.94,"A"
"USGS","03447687",2003-12-25,5.89,"A"
"USGS","03447687",2003-12-26,5.7,"A"
"USGS","03447687",2003-12-27,5.62,"A"
"USGS","03447687",2003-12-28,5.56,"A"
"USGS","03447687",2003-12-29,5.51,"A"
"USGS","03447687",2003-12-30,5.58,"A"
"USGS","03447687",2003-12-31,5.56,"A"
"USGS","03447687",2004-01-01,5.43,"A"
"USGS","03447687",2004-01-02,5.39,"A"
"USGS","03447687",2004-01-03,5.36,"A"
"USGS","03447687",2004-01-04,5.33,"A"
"USGS","03447687",2004-01-05,5.36,"A"
"USGS","03447687",2004-01-06,5.48,"A"
"USGS","03447687",2004-01-07,5.3,"A"
"USGS","03447687",2004-01-08,5.23,"A"
"USGS","03447687",2004-01-09,5.23,"A"
"USGS","03447687",2004-01-10,5.2,"A"
"USGS","03447687",2004-01-11,5.14,"A"
"USGS","03447687",2004-01-12,5.1,"A"
"USGS","03447687",2004-01-13,5.07,"A"
"USGS","03447687",2004-01-14,5.04,"A"
"USGS","03447687",2004-01-15,5.04,"A"
"USGS","03447687",2004-01-16,5,"A"
"USGS","03447687",2004-01-17,4.96,"A"
"USGS","03447687",2004-01-18,5.06,"A"
"USGS","03447687",2004-01-19,5.13,"A"
"USGS","03447687",2004-01-20,4.97,"A"
"USGS","03447687",2004-01-21,4.91,"A"
"USGS","03447687",2004-01-22,4.89,"A"
"USGS","03447687",2004-01-23,4.86,"A"
"USGS","03447687",2004-01-24,4.84,"A"
"USGS","03447687",2004-01-25,4.87,"A"
"USGS","03447687",2004-01-26,5.01,"A"
"USGS","03447687",2004-01-27,4.99,"A"
"USGS","03447687",2004-01-28,5.03,"A"
"USGS","03447687",2004-01-29,4.89,"A"
"USGS","03447687",2004-01-30,4.89,"A"
"USGS","03447687",2004-01-31,4.85,"A"
"USGS","03447687",2004-02-01,4.79,"A"
"USGS","03447687",2004-02-03,5.91,"A"
"USGS","03447687",2004-02-04,5.86,"A"
"USGS","03447687",2004-02-05,5.48,"A"
"USGS","03447687",2004-02-06,9.25,"A"
"USGS","03447687",2004-02-07,10.99,"A"
"USGS","03447687",2004-02-08,10.18,"A"
"USGS","03447687",2004-02-09,8.33,"A"
"USGS","03447687",2004-02-10,6.59,"A"
"USGS","03447687",2004-02-11,6.25,"A"
"USGS","03447687",2004-02-12,6.36,"A"
"USGS","03447687",2004-02-13,6.47,"A"
"USGS","03447687",2004-02-14,6.12,"A"
"USGS","03447687",2004-02-15,6.02,"A"
"USGS","03447687",2004-02-16,6.09,"A"
"USGS","03447687",2004-02-17,5.85,"A"
"USGS","03447687",2004-02-18,5.73,"A"
"USGS","03447687",2004-02-19,5.64,"A"
"USGS","03447687",2004-02-20,5.58,"A"
"USGS","03447687",2004-02-21,5.55,"A"
"USGS","03447687",2004-02-22,5.45,"A"
"USGS","03447687",2004-02-23,5.38,"A"
"USGS","03447687",2004-02-24,5.37,"A"
"USGS","03447687",2004-02-25,5.33,"A"
"USGS","03447687",2004-02-26,5.29,"A"
"USGS","03447687",2004-02-27,5.36,"A"
"USGS","03447687",2004-02-28,5.39,"A"
"USGS","03447687",2004-02-29,5.29,"A"
"USGS","03447687",2004-03-01,5.23,"A"
"USGS","03447687",2004-03-02,5.22,"A"
"USGS","03447687",2004-03-03,5.25,"A"
"USGS","03447687",2004-03-04,5.22,"A"
"USGS","03447687",2004-03-05,5.16,"A"
"USGS","03447687",2004-03-06,5.23,"A"
"USGS","03447687",2004-03-07,5.33,"A"
"USGS","03447687",2004-03-08,5.18,"A"
"USGS","03447687",2004-03-09,5.1,"A"
"USGS","03447687",2004-03-10,5.09,"A"
"USGS","03447687",2004-03-11,5.03,"A"
"USGS","03447687",2004-03-12,5,"A"
"USGS","03447687",2004-03-13,4.95,"A"
"USGS","03447687",2004-03-14,4.91,"A"
"USGS","03447687",2004-03-15,4.96,"A"
"USGS","03447687",2004-03-16,5.07,"A"
"USGS","03447687",2004-03-17,5.02,"A"
"USGS","03447687",2004-03-18,4.95,"A"
"USGS","03447687",2004-03-19,4.92,"A"
"USGS","03447687",2004-03-20,4.86,"A"
"USGS","03447687",2004-03-21,4.87,"A"
"USGS","03447687",2004-03-22,4.84,"A"
"USGS","03447687",2004-03-23,4.78,"A"
"USGS","03447687",2004-03-24,4.74,"A"
"USGS","03447687",2004-03-25,4.73,"A"
"USGS","03447687",2004-03-26,4.72,"A"
"USGS","03447687",2004-03-27,4.7,"A"
"USGS","03447687",2004-03-28,4.69,"A"
"USGS","03447687",2004-03-29,4.67,"A"
"USGS","03447687",2004-03-30,4.7,"A"
"USGS","03447687",2004-03-31,5.24,"A"
"USGS","03447687",2004-04-01,5.22,"A"
"USGS","03447687",2004-04-02,4.92,"A"
"USGS","03447687",2004-04-03,4.81,"A"
"USGS","03447687",2004-04-04,4.76,"A"
"USGS","03447687",2004-04-05,4.7,"A"
"USGS","03447687",2004-04-06,4.65,"A"
"USGS","03447687",2004-04-07,4.64,"A"
"USGS","03447687",2004-04-08,4.63,"A"
"USGS","03447687",2004-04-09,4.61,"A"
"USGS","03447687",2004-04-10,4.56,"A"
"USGS","03447687",2004-04-11,4.55,"A"
"USGS","03447687",2004-04-12,4.73,"A"
"USGS","03447687",2004-04-13,6.63,"A"
"USGS","03447687",2004-04-14,7.22,"A"
"USGS","03447687",2004-04-15,5.93,"A"
"USGS","03447687",2004-04-16,5.49,"A"
"USGS","03447687",2004-04-17,5.29,"A"
"USGS","03447687",2004-04-18,5.15,"A"
"USGS","03447687",2004-04-19,5.06,"A"
"USGS","03447687",2004-04-20,4.98,"A"
"USGS","03447687",2004-04-21,4.92,"A"
"USGS","03447687",2004-04-22,4.85,"A"
"USGS","03447687",2004-04-23,4.79,"A"
"USGS","03447687",2004-04-24,4.76,"A"
"USGS","03447687",2004-04-25,4.72,"A"
"USGS","03447687",2004-04-26,4.98,"A"
"USGS","03447687",2004-04-27,5.36,"A"
"USGS","03447687",2004-04-28,4.94,"A"
"USGS","03447687",2004-04-29,4.78,"A"
"USGS","03447687",2004-04-30,4.74,"A"
"USGS","03447687",2004-05-01,4.81,"A"
"USGS","03447687",2004-05-02,5.32,"A"
"USGS","03447687",2004-05-03,5.64,"A"
"USGS","03447687",2004-05-04,5.17,"A"
"USGS","03447687",2004-05-05,4.97,"A"
"USGS","03447687",2004-05-06,4.88,"A"
"USGS","03447687",2004-05-07,4.79,"A"
"USGS","03447687",2004-05-08,4.7,"A"
"USGS","03447687",2004-05-09,4.79,"A"
"USGS","03447687",2004-05-10,4.84,"A"
"USGS","03447687",2004-05-11,4.71,"A"
"USGS","03447687",2004-05-12,4.65,"A"
"USGS","03447687",2004-05-13,4.82,"A"
"USGS","03447687",2004-05-14,5.89,"A"
"USGS","03447687",2004-05-15,5.53,"A"
"USGS","03447687",2004-05-16,5.08,"A"
"USGS","03447687",2004-05-17,5.16,"A"
"USGS","03447687",2004-05-18,5.27,"A"
"USGS","03447687",2004-05-19,5.2,"A"
"USGS","03447687",2004-05-20,5.17,"A"
"USGS","03447687",2004-05-21,5.11,"A"
"USGS","03447687",2004-05-22,5.03,"A"
"USGS","03447687",2004-05-23,5.03,"A"
"USGS","03447687",2004-05-24,5.1,"A"
"USGS","03447687",2004-05-25,4.9,"A"
"USGS","03447687",2004-05-26,4.76,"A"
"USGS","03447687",2004-05-27,4.69,"A"
"USGS","03447687",2004-05-28,4.62,"A"
"USGS","03447687",2004-05-29,4.57,"A"
"USGS","03447687",2004-05-30,4.68,"A"
"USGS","03447687",2004-05-31,5.03,"A"
"USGS","03447687",2004-06-01,4.94,"A"
"USGS","03447687",2004-06-02,4.63,"A"
"USGS","03447687",2004-06-03,4.51,"A"
"USGS","03447687",2004-06-04,4.77,"A"
"USGS","03447687",2004-06-05,4.76,"A"
"USGS","03447687",2004-06-06,4.55,"A"
"USGS","03447687",2004-06-07,4.48,"A"
"USGS","03447687",2004-06-08,4.48,"A"
"USGS","03447687",2004-06-09,4.53,"A"
"USGS","03447687",2004-06-10,4.62,"A"
"USGS","03447687",2004-06-11,4.68,"A"
"USGS","03447687",2004-06-12,4.47,"A"
"USGS","03447687",2004-06-13,5.43,"A"
"USGS","03447687",2004-06-14,4.78,"A"
"USGS","03447687",2004-06-15,6.85,"A"
"USGS","03447687",2004-06-16,6.91,"A"
"USGS","03447687",2004-06-17,6,"A"
"USGS","03447687",2004-06-18,5.47,"A"
"USGS","03447687",2004-06-19,5.08,"A"
"USGS","03447687",2004-06-20,4.89,"A"
"USGS","03447687",2004-06-21,4.85,"A"
"USGS","03447687",2004-06-22,6.62,"A"
"USGS","03447687",2004-06-23,6.63,"A"
"USGS","03447687",2004-06-24,5.5,"A"
"USGS","03447687",2004-06-25,5.59,"A"
"USGS","03447687",2004-06-26,6.7,"A"
"USGS","03447687",2004-06-27,5.98,"A"
"USGS","03447687",2004-06-28,5.71,"A"
"USGS","03447687",2004-06-29,5.52,"A"
"USGS","03447687",2004-06-30,5.3,"A"
"USGS","03447687",2004-07-01,5.62,"A"
"USGS","03447687",2004-07-02,5.56,"A"
"USGS","03447687",2004-07-03,5.54,"A"
"USGS","03447687",2004-07-04,5.52,"A"
"USGS","03447687",2004-07-05,5.33,"A"
"USGS","03447687",2004-07-06,5.08,"A"
"USGS","03447687",2004-07-07,4.97,"A"
"USGS","03447687",2004-07-08,4.87,"A"
"USGS","03447687",2004-07-09,4.84,"A"
"USGS","03447687",2004-07-10,4.8,"A"
"USGS","03447687",2004-07-11,5.04,"A"
"USGS","03447687",2004-07-12,5.14,"A"
"USGS","03447687",2004-07-13,5.22,"A"
"USGS","03447687",2004-07-14,4.91,"A"
"USGS","03447687",2004-07-15,4.7,"A"
"USGS","03447687",2004-07-16,4.54,"A"
"USGS","03447687",2004-07-17,4.52,"A"
"USGS","03447687",2004-07-18,4.96,"A"
"USGS","03447687",2004-07-19,4.69,"A"
"USGS","03447687",2004-07-20,4.65,"A"
"USGS","03447687",2004-07-21,4.46,"A"
"USGS","03447687",2004-07-22,4.49,"A"
"USGS","03447687",2004-07-23,4.46,"A"
"USGS","03447687",2004-07-24,4.48,"A"
"USGS","03447687",2004-07-25,4.77,"A"
"USGS","03447687",2004-07-26,4.94,"A"
"USGS","03447687",2004-07-27,5.55,"A"
"USGS","03447687",2004-07-28,6.09,"A"
"USGS","03447687",2004-07-29,5.2,"A"
"USGS","03447687",2004-07-30,5.63,"A"
"USGS","03447687",2004-07-31,6.47,"A"
"USGS","03447687",2004-08-01,6.07,"A"
"USGS","03447687",2004-08-02,5.82,"A"
"USGS","03447687",2004-08-03,5.71,"A"
"USGS","03447687",2004-08-04,5.46,"A"
"USGS","03447687",2004-08-05,5.15,"A"
"USGS","03447687",2004-08-06,4.99,"A"
"USGS","03447687",2004-08-07,4.78,"A"
"USGS","03447687",2004-08-08,4.64,"A"
"USGS","03447687",2004-08-09,4.55,"A"
"USGS","03447687",2004-08-10,4.48,"A"
"USGS","03447687",2004-08-11,4.56,"A"
"USGS","03447687",2004-08-12,5.06,"A"
"USGS","03447687",2004-08-13,5.03,"A"
"USGS","03447687",2004-08-14,4.65,"A"
"USGS","03447687",2004-08-15,4.5,"A"
"USGS","03447687",2004-08-16,4.43,"A"
"USGS","03447687",2004-08-17,4.39,"A"
"USGS","03447687",2004-08-18,4.37,"A"
"USGS","03447687",2004-08-19,4.41,"A"
"USGS","03447687",2004-08-20,4.42,"A"
"USGS","03447687",2004-08-21,4.35,"A"
"USGS","03447687",2004-08-22,4.34,"A"
"USGS","03447687",2004-08-23,4.31,"A"
"USGS","03447687",2004-08-24,4.76,"A"
"USGS","03447687",2004-08-25,4.61,"A"
"USGS","03447687",2004-08-26,4.5,"A"
"USGS","03447687",2004-08-27,4.37,"A"
"USGS","03447687",2004-08-28,4.61,"A"
"USGS","03447687",2004-08-29,4.99,"A"
"USGS","03447687",2004-08-30,4.81,"A"
"USGS","03447687",2004-08-31,5.37,"A"
"USGS","03447687",2004-09-01,5.42,"A"
"USGS","03447687",2004-09-02,7.91,"A"
"USGS","03447687",2004-09-03,6.79,"A"
"USGS","03447687",2004-09-04,5.57,"A"
"USGS","03447687",2004-09-05,5.15,"A"
"USGS","03447687",2004-09-06,4.97,"A"
"USGS","03447687",2004-09-07,7.83,"A"
"USGS","03447687",2004-09-08,18.09,"A"
"USGS","03447687",2004-09-09,19.33,"A"
"USGS","03447687",2004-09-10,16.85,"A"
"USGS","03447687",2004-09-11,12.96,"A"
"USGS","03447687",2004-09-12,10.1,"A"
"USGS","03447687",2004-09-13,7.78,"A"
"USGS","03447687",2004-09-14,6.81,"A"
"USGS","03447687",2004-09-15,6.5,"A"
"USGS","03447687",2004-09-16,6.65,"A"
"USGS","03447687",2004-09-17,15.39,"A"
"USGS","03447687",2004-09-18,16.71,"A"
"USGS","03447687",2004-09-19,15.28,"A"
"USGS","03447687",2004-09-20,12.34,"A"
"USGS","03447687",2004-09-21,10.22,"A"
"USGS","03447687",2004-09-22,8.63,"A"
"USGS","03447687",2004-09-23,7.48,"A"
"USGS","03447687",2004-09-24,7.12,"A"
"USGS","03447687",2004-09-25,6.87,"A"
"USGS","03447687",2004-09-26,6.69,"A"
"USGS","03447687",2004-09-27,6.77,"A"
"USGS","03447687",2004-09-28,10.94,"A"
"USGS","03447687",2004-09-29,11.16,"A"
"USGS","03447687",2004-09-30,10.3,"A"
"USGS","03447687",2004-10-01,8.79,"A"
"USGS","03447687",2004-10-02,7.31,"A"
"USGS","03447687",2004-10-03,6.96,"A"
"USGS","03447687",2004-10-04,6.74,"A"
"USGS","03447687",2004-10-05,6.54,"A"
"USGS","03447687",2004-10-06,6.38,"A"
"USGS","03447687",2004-10-07,6.27,"A"
"USGS","03447687",2004-10-08,6.18,"A"
"USGS","03447687",2004-10-09,6.11,"A"
"USGS","03447687",2004-10-10,6.05,"A"
"USGS","03447687",2004-10-11,5.97,"A"
"USGS","03447687",2004-10-12,5.9,"A"
"USGS","03447687",2004-10-13,6.03,"A"
"USGS","03447687",2004-10-14,5.89,"A"
"USGS","03447687",2004-10-15,5.78,"A"
"USGS","03447687",2004-10-16,5.69,"A"
